Strong	Word	Count
5146	thistle 	1
5146	brier 	1
5147	path 	3
5148	space of three years 	1
5149	gnash 	1
5150	three months 	1
5151	thrice 	11
5151	three times 	1
5152	third loft 	1
5153	three thousand 	1
5154	third 	56
5154	thirdly 	1
5155	of hair 	1
5156	trembling 	4
5156	tremble 	1
5157	turning 	1
5158	as 	3
5158	even as + (2596) + (3739) 	2
5158	way 	2
5158	means 	2
5158	even as + (3739) 	1
5158	in like manner as + (3639) 	1
5158	manner 	1
5158	conversation 	1
5159	suffer (one's) manners 	1
5160	meat 	11
5160	food 	2
5160	some meat 	2
5160	not translated 	1
5161	Trophimus 	3
5162	nurse 	1
5163	path 	1
5164	course 	1
5165	dish 	2
5166	gather 	3
5167	turtledove 	1
5168	eye 	2
5169	eye 	1
5170	Tryphena 	1
5171	live in pleasure 	1
5172	delicately 	1
5172	to riot 	1
5173	Tryphosa 	1
5174	Troas 	6
5175	Trogyllium 	1
5176	eat 	6
5177	obtain 	5
5177	be 	1
5177	chance 	1
5177	little 	1
5177	enjoy 	1
5177	may be 	1
5177	not translated 	1
5177	miscellaneous 	2
5178	torture 	1
5179	ensample 	5
5179	print 	2
5179	figure 	2
5179	example 	2
5179	pattern 	2
5179	fashion 	1
5179	manner 	1
5179	form 	1
5180	smite 	9
5180	beat 	3
5180	strike 	1
5180	wound 	1
5181	Tyrannus 	1
5182	trouble 	1
5183	of Tyre 	1
5184	Tyre 	11
5185	blind 	44
5185	blind man 	9
5186	blind 	3
5187	be proud 	1
5187	be lifted up with pride 	1
5187	highminded 	1
5188	smoke 	1
5189	tempestuous 	1
5190	Tychicus 	7
5191	jacinth 	1
5192	jacinth 	1
5193	of glass 	3
5194	glass 	2
5195	entreat spitefully 	2
5195	reproach 	1
5195	use despitefully 	1
5195	shamefully entreat 	1
5196	hurt 	1
5196	harm 	1
5196	reproach 	1
5197	despiteful 	1
5197	injurious 	1
5198	sound 	6
5198	be sound 	1
5198	be whole 	1
5198	whole 	1
5198	wholesome 	1
5198	be in health 	1
5198	safe and sound 	1
5199	whole 	13
5199	sound 	1
5200	green 	1
5201	waterpot 	3
5202	drink water 	1
5203	have the dropsy 	1
5204	water 	79
5205	rain 	6
5206	adoption 	3
5206	adoption of children 	1
5206	adoption of sons 	1
5207	son(s) 	85
5207	Son of Man 	87
5207	Son of God + (2316) 	49
5207	child(ren) 	49
5207	Son 	42
5207	his Son + (848) 	21
5207	Son of David + (1138) 	15
5207	my beloved Son + (27) + (3350) 	7
5207	thy Son + (4575) 	5
5207	only begotten Son + (3339) 	3
5207	his (David's) son + (846) 	3
5207	firstborn son + (4316) 	2
5207	miscellaneous 	14
5208	matter 	1
5209	you 	376
5209	ye 	42
5209	for your sakes 	9
5209	not translated 	1
5209	miscellaneous 	9
5210	ye 	235
5210	ye yourselves 	1
5210	you 	1
5210	not translated 	5
5211	Hymenaeus 	2
5212	your 	7
5212	yours 	2
5212	your own 	1
5213	you 	599
5213	ye 	14
5213	your 	6
5213	not translated 	2
5213	miscellaneous 	3
5214	sing an hymn 	2
5214	sing praise 	2
5215	hymn 	2
5216	your 	347
5216	you 	202
5216	ye 	9
5216	yours 	5
5216	not tr. 	1
5216	miscellaneous 	17
5217	go 	55
5217	go (one's) way 	17
5217	go away 	3
5217	get thee 	3
5217	depart 	2
5217	get thee hence 	1
5218	obedience 	11
5218	obedient 	1
5218	to make obedient 	1
5218	to obey + (1519) 	1
5218	obeying 	1
5219	obey 	18
5219	be obedient to 	2
5219	hearken 	1
5220	which hath an husband 	1
5221	meet 	4
5221	go and meet 	1
5222	to meet 	1
5223	goods 	1
5223	substance 	1
5224	goods 	7
5224	that (one) has 	4
5224	things which (one) possesses 	2
5224	substance 	1
5225	be 	42
5225	have 	2
5225	live 	1
5225	after 	1
5225	not translated 	2
5226	submit (one's) self 	1
5227	contrary 	1
5227	adversary 	1
5228	for 	104
5228	of 	12
5228	above 	12
5228	for (one's) sake 	8
5228	on (one's) behalf 	3
5228	more than 	3
5228	in (one's) stead 	2
5228	than 	2
5228	very chiefest 	2
5228	beyond 	1
5228	to 	1
5228	over 	1
5228	more 	1
5228	exceedingly abundantly + (1537) + (4053) 	1
5228	exceedingly + (1537) + (4053) 	1
5228	very highly + (1537) + (4053) 	1
5228	miscellaneous 	5
5229	be exalted above measure 	2
5229	exalt (one's) self 	1
5230	pass the flower of (one's) age 	1
5231	far above 	2
5231	over 	1
5232	grow exceedingly 	1
5233	go beyond 	1
5234	above measure 	1
5235	exceed 	3
5235	excel 	1
5235	pass 	1
5236	far more 	1
5236	exceeding + (2596) 	1
5236	more excellent + (2596) 	1
5236	out of measure + (2596) 	1
5236	beyond measure + (2596) 	1
5236	excellency 	1
5236	abundance 	1
5236	exceeding + (1519) 	1
5237	wink at 	1
5238	beyond 	1
5239	stretch beyond 	1
5240	run over 	1
5241	make intercession for 	1
5242	higher 	1
5242	better 	1
5242	excellency 	1
5242	pass 	1
5242	supreme 	1
5243	pride 	1
5244	proud 	5
5245	be more than conqueror 	1
5246	great swelling 	2
5247	excellency 	1
5247	authority 	1
5248	much more abound 	1
5248	exceeding 	1
5249	beyond measure 	1
5250	to be exceeding abundant 	1
5251	highly exalt 	1
5252	think more highly 	1
5253	upper chamber 	3
5253	upper room 	1
5254	suffer 	1
5255	obedient 	2
5255	obey 	1
5256	serve 	1
5256	minister unto 	1
5256	minister 	1
5257	officer 	11
5257	minister 	5
5257	servant 	4
5258	sleep 	6
5259	of 	116
5259	by 	42
5259	under 	48
5259	with 	14
5259	in 	1
5259	not translated 	6
5259	miscellaneous 	3
5260	suborn 	1
5261	example 	1
5262	example 	4
5262	pattern 	1
5262	ensample 	1
5263	show 	3
5263	warn 	2
5263	forewarn 	1
5264	receive 	4
5265	bind on 	1
5265	shod 	1
5265	be shod with 	1
5266	shoe 10 	
5267	guilty 	1
5268	ass 	2
5269	undergird 	1
5270	under 	9
5271	feign 	1
5272	hypocrisy 	5
5272	dissimulation 	1
5272	condemnation 	1
5273	hypocrite 	20
5274	suppose 	2
5274	answer 	1
5274	receive 	1
5275	leave 	1
5276	winefat 	1
5277	leave 	1
5278	endure 	11
5278	take patiently 	2
5278	tarry behind 	1
5278	abide 	1
5278	patient 	1
5278	suffer 	1
5279	put in remembrance 	3
5279	remember 	2
5279	bring to remembrance 	1
5279	put in mind 	1
5280	remembrance 	2
5280	put in remembrance 	1
5281	patience 	29
5281	enduring 	1
5281	patient continuance 	1
5281	patient waiting 	1
5282	think 	1
5282	suppose 	1
5282	deem 	1
5283	surmising 	1
5284	sail under 	2
5285	blow softly 	1
5286	footstool 	8
5286	footstool 	1
5287	confidence 	2
5287	confident 	1
5287	person 	1
5287	substance 	1
5288	keep back 	1
5288	shun 	1
5288	withdraw 	1
5288	draw back 	1
5289	of them who draw back 	1
5290	return 	28
5290	return again 	3
5290	turn back 	1
5290	turn again 	1
5290	return back again 	1
5290	come again 	1
5291	spread 	1
5292	subjection 	4
5293	put under 	6
5293	be subject unto 	6
5293	be subject to 	5
5293	submit (one's) self unto 	5
5293	submit (one's) self to 	3
5293	be in subjection unto 	2
5293	put in subjection under 	1
5293	miscellaneous 	12
5294	lay down 	1
5294	put in remembrance 	1
5295	run under 	1
5296	pattern 	1
5296	form 	1
5297	endure 	2
5297	bear 	1
5298	withdrew 	1
5298	go aside 	1
5299	weary 	1
5299	keep under 	1
5300	sow 	1
5301	hyssop 	2
5302	lack 	3
5302	be behind 	2
5302	want 	2
5302	come short 	1
5302	be in want 	1
5302	fail 	1
5302	come behind 	1
5302	be destitute 	1
5302	miscellaneous 	4
5303	which is lacking 	3
5303	want 	3
5303	which is behind 	1
5303	lack 	1
5303	penury 	1
5304	want 	2
5305	afterward 	8
5305	last 	2
5305	at the last 	1
5305	last of all 	1
5306	latter 	1
5307	woven 	1
5308	high 	8
5308	higher 	1
5308	highly esteemed 	1
5308	high things 	1
5309	be highminded 	2
5310	highest 	8
5310	most high 	5
5311	on high 	2
5311	height 	2
5311	high 	1
5311	be exalted 	1
5312	exalt 	14
5312	lift up 	6
5313	height 	1
5313	high thing 	1
5314	gluttonous 	2
5315	eat 	94
5315	meat 	3
5316	appear 	17
5316	shine 	10
5316	be seen 	2
5316	seem 	1
5316	think 	1
5317	Phalec 	1
5318	manifest 	9
5318	openly + (1722) + version=kjv (3588) 	3
5318	known 	3
5318	abroad + (1519) 	2
5318	spread abroad 	1
5318	outwardly + (1722) + (3588) 	1
5318	outward 	1
5318	appear 	1
5319	make manifest 	19
5319	appear 	12
5319	manifest 	9
5319	show 	3
5319	be manifest 	2
5319	show (one's) self 	2
5319	manifestly declare 	1
5319	manifest forth 	1
5320	openly 	2
5320	evidently 	1
5321	manifestation 	2
5322	lantern 	1
5323	Phanuel 	1
5324	sight 	1
5325	pomp 	1
5326	spirit 	2
5327	valley 	1
5328	Pharaoh 	5
5329	Phares 	3
5330	Pharisee 	100
5331	sorcery 	2
5331	witchcraft 	1
5332	sorcerer 	1
5333	sorcerer 	1
5334	tidings 	1
5335	say 	2
5335	affirm 	1
5335	profess 	1
5336	manger 	3
5336	stall 	1
5337	evil 	4
5338	light 	3
5339	spare 	9
5339	forbear 	1
5340	sparingly 	2
5341	cloke 	1
5342	bring 	34
5342	bear 	8
5342	bring forth 	5
5342	come 	3
5342	reach 	2
5342	endure 	2
5342	carry 	1
5342	miscellaneous 	9
5343	flee 	26
5343	escape 	3
5343	flee away 	2
5344	Felix 	9
5345	fame 	2
5346	say 	57
5346	affirm 	1
5347	Festus 	13
5348	come 	4
5348	already attain 	1
5348	attain 	1
5348	prevent 1 	
5349	corruptible 	6
5350	speak 	3
5351	corrupt 	4
5351	corrupt (one's) self 	1
5351	be corrupt 	1
5351	defile 	1
5351	destroy 	1
5352	whose fruit withereth 	1
5353	sound 	2
5354	envy 	1
5355	envy 	8
5355	envying 	1
5356	corruption 	7
5356	to perish 	1
5356	destroy 	1
5357	vial 	12
5358	lover of good men 	1
5359	Philadelphia 	2
5360	brotherly love 	3
5360	brotherly kindness 	2
5360	love of the brethren 	1
5361	love as brethren 	1
5362	love their husbands 	1
5363	kindness 	1
5363	love toward man 	1
5364	courteously 	1
5365	love of money 	1
5366	covetous 	2
5367	lover of (one's) own self 	1
5368	love 	22
5368	kiss 	3
5369	lover of pleasure 	1
5370	kiss 	7
5371	Philemon 	2
5372	Philetus 	1
5373	friendship 	1
5374	Philippians 	2
5375	Philippi 	6
5376	Philip (the apostle) 	16
5376	Philip (the evangelist) 	16
5376	Philip (Herod) 	3
5376	Philippi (an adjunct of Caesarea) 	2
5376	Philip (the tetrarch) 	1
5377	lover of God 	1
5378	Philologus 	1
5379	strife 	1
5380	contentious 	1
5381	hospitality 	1
5381	lover of strangers 	1
5382	given to hospitality 	1
5382	lover of hospitality 	1
5382	use hospitality 	1
5383	love to have the preeminence 	1
5384	friend 	29
5385	philosophy 	1
5386	philosopher 	1
5387	kindly affectioned 	1
5388	love (one's) children 	1
5389	strive 	1
5389	labour 	1
5389	study 	1
5390	courteously 	1
5391	courteous 	1
5392	put to silence 	2
5392	hold (one's) peace 	2
5392	muzzle 	2
5392	be speechless 	1
5392	be still 	1
5393	Phlegon 	1
5394	set on fire 	2
5395	flame 	6
5395	flaming 	1
5396	prate against 	1
5397	tattler 	1
5398	fearful 	2
5398	terrible 	1
5399	fear 	62
5399	be afraid 	23
5399	be afraid of 	5
5399	reverence 	1
5399	miscellaneous 	2
5400	fearful sight 	1
5401	fear 	41
5401	terror 	3
5401	miscellaneous 	3
5402	Phebe 	2
5403	Phenice 	2
5403	Phenicia 	1
5404	palm tree 	1
5404	palm 	1
5405	Phenice 	1
5406	murderer 	7
5407	kill 	10
5407	do murder 	1
5407	slay 	1
5408	murder 	8
5408	slaughter 	1
5408	be slain 	1
5409	bear 	3
5409	wear 	3
5410	Forum 	1
5411	tribute 	5
5412	be heavy laden 	1
5412	lade 	1
5413	burden 	5
5414	lading 	1
5415	Fortunatus 	2
5416	scourge 	1
5417	scourge 	2
5418	hedge 	2
5418	hedge around about 	1
5418	partition 	1
5419	declare 	2
5420	stop 	3
5421	pit 	5
5421	well 	2
5422	deceive 	1
5423	deceiver 	1
5424	understanding 	2
5425	tremble 	1
5426	think 	5
5426	regard 	4
5426	mind 	3
5426	be minded 	3
5426	savour 	2
5426	be of the same mind 	2
5426	be like minded + (846) 	2
5426	miscellaneous 	8
5427	mind 	2
5427	carnally minded 	1
5427	spiritually minded + (4151) 	1
5428	wisdom 	1
5428	prudence 	1
5429	wise 	14
5430	wisely 	1
5431	be careful 	1
5432	keep 	3
5432	keep with a garrison 	1
5433	rage 	1
5434	stick 	1
5435	Phrygia 	4
5436	Phygellus 	1
5437	flight 	2
5438	prison 	36
5438	watch 	6
5438	imprisonment 	2
5438	hold 	1
5438	cage 	1
5438	ward 	1
5439	imprison 	1
5440	phylactery 	1
5441	keeper 	3
5442	keep 	23
5442	observe 	2
5442	beware 	2
5442	keep (one's) self 	1
5442	save 	1
5442	be ... ware 	1
5443	tribe 	25
5443	kindred 	6
5444	leaf 	6
5445	lump 	5
5446	natural 	3
5447	naturally 	1
5448	puff up 	7
5449	nature 	10
5449	natural 	2
5449	kind 	1
5449	mankind + (442) 1 	
5450	swelling 	1
5451	plant 	1
5452	plant 	11
5453	spring up 	1
5453	spring 	1
5453	as soon as it be sprung up 	1
5454	hole 	2
5455	call 	23
5455	crow 	12
5455	cry 	5
5455	call for 	2
5456	voice 	131
5456	sound 	8
5456	be noised abroad 	1
5456	noise 	1
5457	light 	68
5457	fire 	2
5458	light 	2
5459	day star 	1
5460	full of light 	4
5460	bright 	1
5461	give light 	2
5461	bring to light 	2
5461	lighten 	2
5461	enlighten 	2
5461	light 	1
5461	illuminate 	1
5461	make to see 	1
5462	light 	2
5463	rejoice 	42
5463	be glad 	14
5463	joy 	5
5463	hail 	5
5463	greeting 	3
5463	God speed 	2
5463	all hail 	1
5463	joyfully 	1
5463	farewell 	1
5464	hail 	4
5465	let down 	6
5465	strike 	1
5466	Chaldean 	1
5467	fierce 	1
5467	perilous 	1
5468	bridle 	2
5469	bit 	1
5469	bridle 	1
5470	brass 	1
5471	coppersmith 	1
5472	chalcedony 	1
5473	brasen vessel 	1
5474	fine brass 	2
5475	brass 	3
5475	money 	2
5476	on the ground 	1
5476	to the ground 	1
5477	Chanaan 	2
5478	of Canaan 	1
5479	joy 	51
5479	gladness 	3
5479	joyful 	1
5479	joyous 	1
5479	joyfulness 	1
5479	joyfully 	1
5479	greatly 	1
5480	mark 	8
5480	graven 	1
5481	express image 	1
5482	trench 	1
5483	forgive 	11
5483	give 	6
5483	freely give 	2
5483	deliver 	2
5483	grant 	1
5483	frankly forgive 	1
5484	for this cause 	3
5484	because of 	2
5484	wherefore + (3739) 	1
5484	wherefore 5101 	1
5484	for ... sake 	1
5484	to speak reproachfully + (3059) 	1
5485	grace 	130
5485	favour 	6
5485	thanks 	4
5485	thank 	4
5485	thank 	3
5485	pleasure 	2
5485	miscellaneous 	7
5486	gift 	15
5486	free gift 	2
5487	be highly favoured 	1
5487	make accepted 	1
5488	Charran 	2
5489	paper 	1
5490	gulf 	1
5491	lip 	6
5491	shore 	1
5492	be tossed with tempest 	1
5493	brook 	1
5494	winter 	4
5494	tempest 	1
5494	foul weather 	1
5495	hand 	178
5495	not translated 	1
5496	lead by the hand 	2
5497	some to lead by the hand 	1
5498	handwriting 	1
5499	made with hands 	5
5499	made by hands 	1
5500	ordain 	3
5500	choose 	1
5501	worse 	7
5501	sorer 	1
5501	worse + (1519) + version=kjv (3588) 	1
5501	worse and worse + (1909) + (3588) 	1
5501	a worse thing + (5100) 	1
5502	cherubim 	1
5503	widow 	27
5504	yesterday 	3
5505	thousand 	23
5506	chief captain 	19
5506	captain 	2
5506	high captain 	1
5507	thousand 	11
5508	Chios 	1
5509	coat 	9
5509	garment 	1
5509	clothes 	1
5510	snow 	3
5511	robe 	2
5512	mock 	2
5513	lukewarm 	1
5514	Chloe 	1
5515	green 	3
5515	pale 	1
5516	six hundred threescore and six 	1
5517	earthly 	4
5518	measure 	2
5519	swine 	14
5520	be angry 	1
5521	gall 	2
5522	dust 	2
5523	Chorazin 	2
5524	minister 	1
5524	give 	1
5525	dancing 	1
5526	fill 	12
5526	be full 	1
5526	satisfy 	1
5526	feed 	1
5527	sustenance 	1
5528	grass 	12
5528	blade 	2
5528	hay 	1
5529	Chuza 	1
5530	use 	10
5530	entreat 	1
5531	lend 	1
5532	need 	25
5532	necessity 	3
5532	use 	2
5532	needful 	1
5532	necessary 	1
5532	business 	1
5532	lack 	1
5532	wants 	1
5533	debtor 	2
5534	ought 	1
5535	have need 	3
5535	need 	2
5536	money 	4
5536	riches 	3
5537	be warned of God 	3
5537	call 	2
5537	be admonished of God 	1
5537	reveal 	1
5537	speak 	1
5537	be warned from God 	1
5538	answer of God 	1
5539	profit 	1
5540	use 	2
5541	be kind 	1
5542	good words 	1
5543	kind 	2
5543	easy 	1
5543	better 	1
5543	goodness 	1
5543	good 	1
5543	gracious 	1
5544	goodness 	4
5544	kindness 	4
5544	good 	1
5544	gentleness 	1
5545	anointing 	2
5545	unction 	1
5546	Christian 	3
5547	Christ 	569
5548	anoint 	5
5549	delay 	2
5549	tarry 	2
5549	tarry so long 	1
5550	time 	33
5550	season 	4
5550	while 	2
5550	a while 	2
5550	space 	2
5550	oftentimes 	1
5550	not translated 	5
5550	miscellaneous 	4
5551	spend time 	1
5552	golden 	15
5552	of gold 	3
5553	gold 	9
5554	with a gold ring 	1
5555	chrysolite 	1
5556	chrysoprasus 	1
5557	gold 	13
5558	deck 	2
5559	body 	1
5560	lame 	10
5560	halt 	4
5560	cripple 	1
5561	country 	15
5561	region 	5
5561	land 	3
5561	field 	2
5561	ground 	1
5561	coast 	1
5562	receive 	3
5562	contain 	2
5562	come 	1
5562	go 	1
5562	have place 	1
5562	cannot receive 	1
5562	be room to receive 	1
5563	depart 	8
5563	separate 	3
5563	put asunder 	2
5564	field 	3
5564	land 	3
5564	place 	2
5564	parcel of ground 	1
5564	possession 	1
5565	without 	35
5565	beside 	3
5565	by itself 	1
5566	north west 	1
5567	sing 	3
5567	sing psalms 	1
5567	make melody 	1
5568	psalm 	5
5568	Psalm 	2
5569	false brother 	2
5570	false apostle 	1
5571	liar 	2
5571	false 	1
5572	false teacher 	1
5573	speaking lies 	1
5574	lie 	11
5574	falsely 	1
5575	false witness 	3
5576	bear false witness 	6
5577	false witness 	2
5578	false prophet 	11
5579	lie 	7
5579	lying 	2
5580	false Christ 	2
5581	falsely so called 	1
5582	lie 	1
5583	liar 	10
5584	handle 	2
5584	feel after 	1
5584	touch 	1
5585	count 	2
5586	stone 	2
5586	voice 	1
5587	whispering 	1
5588	whisperer 	1
5589	crumb 	3
5590	soul 	58
5590	life 	40
5590	mind 	3
5590	heart 	1
5590	heartily 	1
5590	not translated 	2
5591	natural 	4
5591	sensual 	2
5592	cold 	3
5593	cold 	4
5594	wax cold 	1
5595	bestow to feed 	1
5595	feed 	1
5596	sop 	4
5597	rub 	1
5598	Omega 	4
5599	O 	16
5599	not translated 	1
5600	be 	22
5600	may be 	22
5600	should be 	6
5600	is 	5
5600	might be 	2
5600	were 	1
5600	not translated 	4
5600	miscellaneous 	4
5601	Obed 	3
5602	here 	44
5602	hither 	13
5602	in this place 	1
5602	this place 	1
5602	there 	1
5603	song 	7
5604	sorrow 	2
5604	pain 	1
5604	travail 	1
5605	travail in birth 	2
5605	travail 	1
5606	shoulder 	2
5607	being 	36
5607	when ... was 	8
5607	which is 	12
5607	that is 	8
5607	not translated 	10
5607	miscellaneous 	80
5608	buy 	1
5609	egg 	1
5610	hour 	89
5610	time 	11
5610	season 	3
5610	miscellaneous 	5
5611	beautiful 	4
5612	roaring 	1
5613	as 	342
5613	when 	42
5613	how 	18
5613	as it were 	20
5613	about 	14
5613	miscellaneous 	56
5614	Hosanna 	6
5615	likewise 	13
5615	in like manner 	2
5615	even so 	1
5615	after the same manner 	1
5616	about 	18
5616	as 	7
5616	like 	5
5616	as it had been 	2
5616	as it were 	1
5616	like as 	1
5617	Osee 	1
5618	as 	39
5618	even as 	2
5618	like as 	1
5619	as 	1
5620	so that 	25
5620	wherefore 	17
5620	insomuch that 	16
5620	therefore 	9
5620	that 	6
5620	so then 	5
5620	to 	3
5620	as 	1
5620	insomuch as 	1
5621	ear 	5
5622	profit 	1
5622	advantage 	1
5623	profit 	11
5623	prevail 	2
5623	better 	1
5623	advantage 	1
5624	profitable 	3
5624	profit 	1
